symbol,name,token,exchange,series,instrument,displayName,exchangeToken,assetToken,expiryDate,expiryMonth,expiryYear,strikePrice,optionType,lotSize,tickSize,maxQuantity,underlyingSymbol,underlyingExchangeToken,optionsAvailable,tradedValue
SCUFL15922,SCUFLGSEC151124PVT,974187,BSE,EQ,F,SCUFL15922,BSE_EQ|974187,0,0,0,0,0,XX,1,1,25000,,,false,0
INDRENEW,IND RENEWABLE ENERGY LTD,536709,BSE,EQ,XT,INDRENEW,BSE_EQ|536709,0,0,0,0,0,XX,1,1,25000,,,false,35085
SRGSFL,S R G SECURITIES FINANCE LTD,536710,BSE,EQ,M,SRGSFL,BSE_EQ|536710,0,0,0,0,0,XX,3000,1,25000,,,false,0
BBL,BHARAT BIJLEE LTD,503960,BSE,EQ,B,BBL,BSE_EQ|503960,0,0,0,0,0,XX,1,5,25000,,,false,2749144
ACFSL,AMRAPALI CAPITAL AND FINANCE S,536737,BSE,EQ,M,ACFSL,BSE_EQ|536737,0,0,0,0,0,XX,1200,1,25000,,,false,0
STELLAR,STELLAR CAPITAL SERVICES LTD,536738,BSE,EQ,M,STELLAR,BSE_EQ|536738,0,0,0,0,0,XX,6000,1,25000,,,false,0
1015UPPCL27,UPPCL101520127PVT,957809,BSE,EQ,F,1015UPPCL27,BSE_EQ|957809,0,0,0,0,0,XX,1,1,25000,,,false,0
1015UPPCL28,UPPCL101520128PVT,957810,BSE,EQ,F,1015UPPCL28,BSE_EQ|957810,0,0,0,0,0,XX,1,1,25000,,,false,0
FIVEXTRADE,FIVE X TRADECOM LIMITED,536751,BSE,EQ,XT,FIVEXTRADE,BSE_EQ|536751,0,0,0,0,0,XX,1,1,25000,,,false,0
0MFL25,MFLZC30125NCDS,935966,BSE,EQ,F,0MFL25,BSE_EQ|935966,0,0,0,0,0,XX,1,1,25000,,,false,0
89SCUFL23,SCUFL89027323PVT,957813,BSE,EQ,F,89SCUFL23,BSE_EQ|957813,0,0,0,0,0,XX,1,1,25000,,,false,0
ELPROINTL,ELPRO INTERNATIONAL LTD,504000,BSE,EQ,B,ELPROINTL,BSE_EQ|504000,0,0,0,0,0,XX,1,5,25000,,,false,3089884
JPOLYINVST,JINDAL POLY INVESTMENT AND FIN,536773,BSE,EQ,B,JPOLYINVST,BSE_EQ|536773,0,0,0,0,0,XX,1,5,25000,,,false,1080034
10RMFPL23,RMFSPL103423PVT,957815,BSE,EQ,F,10RMFPL23,BSE_EQ|957815,0,0,0,0,0,XX,1,1,25000,,,false,0
1025SEFL24,SEFL10253524PVT,958089,BSE,EQ,F,1025SEFL24,BSE_EQ|958089,0,0,0,0,0,XX,1,1,25000,,,false,0
10RMFPL23A,RMFSPL1031323PVT,957816,BSE,EQ,F,10RMFPL23A,BSE_EQ|957816,0,0,0,0,0,XX,1,1,25000,,,false,0
GEE,GEE LTD,504028,BSE,EQ,X,GEE,BSE_EQ|504028,0,0,0,0,0,XX,1,5,25000,,,false,2216561
10RMFPLC,RMFSPL1029323PVT,957818,BSE,EQ,F,10RMFPLC,BSE_EQ|957818,0,0,0,0,0,XX,1,1,25000,,,false,0
0SCUF24,SCUFZC30424NCD,936606,BSE,EQ,F,0SCUF24,BSE_EQ|936606,0,0,0,0,0,XX,1,1,25000,,,false,0
749IREDA31,IREDA74921131TAXFREENCD,935612,BSE,EQ,F,749IREDA31,BSE_EQ|935612,0,0,0,0,0,XX,1,1,25000,,,false,0
1229SFPL27,SFPL122919927PVT,974203,BSE,EQ,F,1229SFPL27,BSE_EQ|974203,0,0,0,0,0,XX,1,1,25000,,,false,0
HIRECT,HIND RECTIFIERS LTD,504036,BSE,EQ,B,HIRECT,BSE_EQ|504036,0,0,0,0,0,XX,1,5,25000,,,false,269450
818PFC23,818PFC23,961799,BSE,EQ,F,818PFC23,BSE_EQ|961799,0,0,0,0,0,XX,1,1,25000,,,false,0
MFL30NOV08,MFL12SERIES1PVT,952360,BSE,EQ,F,MFL30NOV08,BSE_EQ|952360,0,0,0,0,0,XX,10,1,25000,,,false,0
830PNBPERP,PNB830PERPETUALPVT,974206,BSE,EQ,F,830PNBPERP,BSE_EQ|974206,0,0,0,0,0,XX,1,1,25000,,,false,0
RFXXIV25DD,RELIANCE FIXED HORIZON FUND X,536823,BSE,EQ,F,RFXXIV25DD,BSE_EQ|536823,0,0,0,0,0,XX,1,1,25000,,,false,0
679NABARD31,NABARD679040831PVT,973365,BSE,EQ,F,679NABARD31,BSE_EQ|973365,0,0,0,0,0,XX,1,1,25000,,,false,0
RFXXIV25DG,RELIANCE FIXED HORIZON FUND X,536825,BSE,EQ,F,RFXXIV25DG,BSE_EQ|536825,0,0,0,0,0,XX,1,1,25000,,,false,0
NIPPOBATRY,INDONATIONAL LTD,504058,BSE,EQ,B,NIPPOBATRY,BSE_EQ|504058,0,0,0,0,0,XX,1,5,25000,,,false,230619
RFHXXIV25D,RELIANCE FIXED HORIZON FUND X,536827,BSE,EQ,F,RFHXXIV25D,BSE_EQ|536827,0,0,0,0,0,XX,1,1,25000,,,false,0
RFHXXIV25G,RELIANCE FIXED HORIZON FUND X,536828,BSE,EQ,F,RFHXXIV25G,BSE_EQ|536828,0,0,0,0,0,XX,1,1,25000,,,false,0
MFL21DEC09,MFL12SERIES3PVT,952362,BSE,EQ,F,MFL21DEC09,BSE_EQ|952362,0,0,0,0,0,XX,10,1,25000,,,false,0
116HLFL24,HLFL116029924PVT,958744,BSE,EQ,F,116HLFL24,BSE_EQ|958744,0,0,0,0,0,XX,1,1,25000,,,false,0
10PFL28,PFL1028328PVT,957824,BSE,EQ,F,10PFL28,BSE_EQ|957824,0,0,0,0,0,XX,1,1,25000,,,false,0
ZENSARTECH,ZENSAR TECHNOLOGIES LTD,504067,BSE,EQ,A,ZENSARTECH,BSE_EQ|504067,0,0,0,0,0,XX,1,5,25000,,,false,5957715
JYOTI,JYOTI LTD,504076,BSE,EQ,XT,JYOTI,BSE_EQ|504076,0,0,0,0,0,XX,1,1,25000,,,false,356889
95RCFL23,RCFL9505423PVT,957826,BSE,EQ,F,95RCFL23,BSE_EQ|957826,0,0,0,0,0,XX,1,1,25000,,,false,0
YURANUS,YURANUS INFRASTRUCTURE LTD,536846,BSE,EQ,X,YURANUS,BSE_EQ|536846,0,0,0,0,0,XX,1,1,25000,,,false,138
JSLINDL,JSL INDUSTRIES LTD,504080,BSE,EQ,XT,JSLINDL,BSE_EQ|504080,0,0,0,0,0,XX,1,5,25000,,,false,0
KAYCEEI,KAYCEE INDUSTRIES LTD,504084,BSE,EQ,X,KAYCEEI,BSE_EQ|504084,0,0,0,0,0,XX,1,5,25000,,,false,74787
0KFL24,KFLZC31124NCDS,935982,BSE,EQ,F,0KFL24,BSE_EQ|935982,0,0,0,0,0,XX,1,1,25000,,,false,0
NFXXV01DG,RELIANCE MUTUAL FUND RELIANCE,536859,BSE,EQ,F,NFXXV01DG,BSE_EQ|536859,0,0,0,0,0,XX,1,1,25000,,,false,0
INDOKEM,INDOKEM LTD,504092,BSE,EQ,X,INDOKEM,BSE_EQ|504092,0,0,0,0,0,XX,1,5,25000,,,false,2695478
NFHXXV01G,RELIANCE MUTUAL FUND RELIANCE,536861,BSE,EQ,F,NFHXXV01G,BSE_EQ|536861,0,0,0,0,0,XX,1,1,25000,,,false,0
INTELSOFT,INTEGRA TELECOMMUNICATION  SO,536868,BSE,EQ,X,INTELSOFT,BSE_EQ|536868,0,0,0,0,0,XX,1,5,25000,,,false,144002
139FMFL23,FMFL13929923PVT,957830,BSE,EQ,F,139FMFL23,BSE_EQ|957830,0,0,0,0,0,XX,1,1,25000,,,false,0
SCCL150622,SCCL91222CP,722993,BSE,EQ,F,SCCL150622,BSE_EQ|722993,0,0,0,0,0,XX,1,1,25000,,,false,0
78ICFL24,ICFL783124PVT,973707,BSE,EQ,F,78ICFL24,BSE_EQ|973707,0,0,0,0,0,XX,1,1,25000,,,false,0
NELCO,NELCO LTD,504112,BSE,EQ,A,NELCO,BSE_EQ|504112,0,0,0,0,0,XX,1,5,25000,,,false,10026990
840BOB28,BOB840201228PVT,958459,BSE,EQ,F,840BOB28,BSE_EQ|958459,0,0,0,0,0,XX,1,1,25000,,,false,0
IFSL29SEP21,IFSLNIFTY29324PVT,973523,BSE,EQ,F,IFSL29SEP21,BSE_EQ|973523,0,0,0,0,0,XX,1,1,25000,,,false,0
FBRT724,FBRTZC1724PTC,959181,BSE,EQ,F,FBRT724,BSE_EQ|959181,0,0,0,0,0,XX,1,1,25000,,,false,0
875IFSL23,IFSL87528323PVT,957839,BSE,EQ,F,875IFSL23,BSE_EQ|957839,0,0,0,0,0,XX,1000,1,25000,,,false,0
860GOI2028,860GOI2028,800219,BSE,EQ,GC,860GOI2028,BSE_EQ|800219,0,0,0,0,0,XX,10,25,25000,,,false,0
IFCI280212B,IFCI1070IV28227BPVT,972711,BSE,EQ,F,IFCI280212B,BSE_EQ|972711,0,0,0,0,0,XX,100,1,25000,,,false,0
976ABFL28,ABFL9760041228PVT,958433,BSE,EQ,F,976ABFL28,BSE_EQ|958433,0,0,0,0,0,XX,1,1,25000,,,false,0
95DMTCL34B,DMTCL9530934PVT,957342,BSE,EQ,F,95DMTCL34B,BSE_EQ|957342,0,0,0,0,0,XX,1,1,25000,,,false,0
HIGHENE,HIGH ENERGY BATTERIES INDIA,504176,BSE,EQ,X,HIGHENE,BSE_EQ|504176,0,0,0,0,0,XX,1,5,25000,,,false,1308884
STDBAT,STANDARD BATTERIES LTD,504180,BSE,EQ,X,STDBAT,BSE_EQ|504180,0,0,0,0,0,XX,1,5,25000,,,false,31067
2EARCL27A,EARCL229327PVT,956100,BSE,EQ,F,2EARCL27A,BSE_EQ|956100,0,0,0,0,0,XX,1,1,25000,,,false,0
MOM100,MOTILAL OSWAL MUTUAL FUND  MO,536960,BSE,EQ,B,MOM100,BSE_EQ|536960,0,0,0,0,0,XX,1,1,25000,,,false,302908
95DMTCL34C,DMTCL95301234PVT,957343,BSE,EQ,F,95DMTCL34C,BSE_EQ|957343,0,0,0,0,0,XX,1,1,25000,,,false,0
BPCAP,B P CAPITAL LTD,536965,BSE,EQ,X,BPCAP,BSE_EQ|536965,0,0,0,0,0,XX,1,1,25000,,,false,0
NFXXV06DG,RELIANCE MUTUAL FUND RELIANCE,536967,BSE,EQ,F,NFXXV06DG,BSE_EQ|536967,0,0,0,0,0,XX,1,1,25000,,,false,0
NFHXXV06G,RELIANCE MUTUAL FUND RELIANCE,536969,BSE,EQ,F,NFHXXV06G,BSE_EQ|536969,0,0,0,0,0,XX,1,1,25000,,,false,0
CPL,CAPTAIN POLYPLAST LTD,536974,BSE,EQ,X,CPL,BSE_EQ|536974,0,0,0,0,0,XX,1,5,25000,,,false,186417
DVC30MAR12B,DVC14B9330327BPVT,972731,BSE,EQ,F,DVC30MAR12B,BSE_EQ|972731,0,0,0,0,0,XX,1,1,25000,,,false,0
UNIVCABLES,UNIVERSAL CABLES LTD,504212,BSE,EQ,B,UNIVCABLES,BSE_EQ|504212,0,0,0,0,0,XX,1,5,25000,,,false,3749997
WSIND,WSINDUSTRIES INDIA LTD,504220,BSE,EQ,T,WSIND,BSE_EQ|504220,0,0,0,0,0,XX,1,5,25000,,,false,0
IFSL220922,IFSLNIFTY8425PVT,974236,BSE,EQ,F,IFSL220922,BSE_EQ|974236,0,0,0,0,0,XX,1,1,25000,,,false,0
ICICINIFTY,ICICI PRUDENTIAL NIFTY ETF,537007,BSE,EQ,B,ICICINIFTY,BSE_EQ|537007,0,0,0,0,0,XX,1,1,25000,,,false,862729
ICICINF100,ICICI PRUDENTIAL NIFTY 100 ETF,537008,BSE,EQ,B,ICICINF100,BSE_EQ|537008,0,0,0,0,0,XX,1,1,25000,,,false,199123
802IIL24,IIL802010624PVT,956563,BSE,EQ,F,802IIL24,BSE_EQ|956563,0,0,0,0,0,XX,1,1,25000,,,false,0
LAKSELEC,LAKSHMI ELECTRICAL CONTROL SYS,504258,BSE,EQ,X,LAKSELEC,BSE_EQ|504258,0,0,0,0,0,XX,1,5,25000,,,false,2902994
MODULEX,MODULEX CONSTRUCTION TECHNOLOG,504273,BSE,EQ,X,MODULEX,BSE_EQ|504273,0,0,0,0,0,XX,1,1,25000,,,false,69985
ICICI260922,ICICIHFCLGSEC26325PVT,974243,BSE,EQ,F,ICICI260922,BSE_EQ|974243,0,0,0,0,0,XX,1,1,25000,,,false,0
915NEEPCO25,NEEPCO91525325PVT,951890,BSE,EQ,F,915NEEPCO25,BSE_EQ|951890,0,0,0,0,0,XX,1,1,25000,,,false,0
785IREDA32,IREDA785121032PVT,974244,BSE,EQ,F,785IREDA32,BSE_EQ|974244,0,0,0,0,0,XX,1,1,25000,,,false,0
115BML23A,BML115031523LTD,956255,BSE,EQ,F,115BML23A,BSE_EQ|956255,0,0,0,0,0,XX,1000,1,25000,,,false,0
113FSFBL24,FSFBL11322624PVT,957863,BSE,EQ,F,113FSFBL24,BSE_EQ|957863,0,0,0,0,0,XX,10,1,25000,,,false,0
ARNOLD,ARNOLD HOLDINGS LTD,537069,BSE,EQ,XT,ARNOLD,BSE_EQ|537069,0,0,0,0,0,XX,1,5,25000,,,false,641951
ELLORATRAD,ELLORA TRADING LIMITED,542803,BSE,EQ,XT,ELLORATRAD,BSE_EQ|542803,0,0,0,0,0,XX,1,5,25000,,,false,70371
135AFSL25,AFSL13528425PVT,957865,BSE,EQ,F,135AFSL25,BSE_EQ|957865,0,0,0,0,0,XX,1,1,25000,,,false,0
0MFL25A,MFLZC24425NCDS,936020,BSE,EQ,F,0MFL25A,BSE_EQ|936020,0,0,0,0,0,XX,1,1,25000,,,false,0
364TB120423,364TB120423,804589,BSE,EQ,G,364TB120423,BSE_EQ|804589,0,0,0,0,0,XX,10,5,25000,,,false,0
CONFINT,CONFIDENCE FINANCE AND TRADING,504340,BSE,EQ,X,CONFINT,BSE_EQ|504340,0,0,0,0,0,XX,1,1,25000,,,false,14473
GDTRAGN,GDTRADING  AGENCIES LTD,504346,BSE,EQ,P,GDTRAGN,BSE_EQ|504346,0,0,0,0,0,XX,50,1,25000,,,false,0
1229LMPL26,LMPL122925926PVT,974255,BSE,EQ,F,1229LMPL26,BSE_EQ|974255,0,0,0,0,0,XX,1,1,25000,,,false,0
ZMULTIPU,MULTIPURPOSE TRADING  AGENCIE,504356,BSE,EQ,XT,ZMULTIPU,BSE_EQ|504356,0,0,0,0,0,XX,1,1,25000,,,false,32571
862JSL22,JSL86228926PVT,974257,BSE,EQ,F,862JSL22,BSE_EQ|974257,0,0,0,0,0,XX,1,1,25000,,,false,0
NFXXV11DG,RELIANCE MUTUAL FUND RELIANCE,537135,BSE,EQ,F,NFXXV11DG,BSE_EQ|537135,0,0,0,0,0,XX,1,1,25000,,,false,0
NFHXXV11G,RELIANCE MUTUAL FUND RELIANCE,537136,BSE,EQ,F,NFHXXV11G,BSE_EQ|537136,0,0,0,0,0,XX,1,1,25000,,,false,0
975FEL25,FEL97531325PVT,957875,BSE,EQ,F,975FEL25,BSE_EQ|957875,0,0,0,0,0,XX,1,1,25000,,,false,0
716PFC2025,PFC71617725PVT,952414,BSE,EQ,F,716PFC2025,BSE_EQ|952414,0,0,0,0,0,XX,1,1,25000,,,false,0
SOFTBPO,SOFTBPO GLOBAL SERVICES LTD,504375,BSE,EQ,P,SOFTBPO,BSE_EQ|504375,0,0,0,0,0,XX,50,5,25000,,,false,0
975FEL26,FEL97531326PVT,957876,BSE,EQ,F,975FEL26,BSE_EQ|957876,0,0,0,0,0,XX,1,1,25000,,,false,0
NYSSACORP,NYSSA CORPORATION LIMITED,504378,BSE,EQ,X,NYSSACORP,BSE_EQ|504378,0,0,0,0,0,XX,1,1,25000,,,false,126438
FLOMIC,FLOMIC GLOBAL LOGISTICS LIMITE,504380,BSE,EQ,X,FLOMIC,BSE_EQ|504380,0,0,0,0,0,XX,1,5,25000,,,false,1232958
KRISHNA,KRISHNA VENTURES LIMITED,504392,BSE,EQ,XT,KRISHNA,BSE_EQ|504392,0,0,0,0,0,XX,1,5,25000,,,false,700200
SJCORP,SJ CORPORATION LTD,504398,BSE,EQ,XT,SJCORP,BSE_EQ|504398,0,0,0,0,0,XX,1,5,25000,,,false,0
BFL22622,BFL22623CP,723043,BSE,EQ,F,BFL22622,BSE_EQ|723043,0,0,0,0,0,XX,1,1,25000,,,false,0
890BFL25,BFL89020825PVT,952636,BSE,EQ,F,890BFL25,BSE_EQ|952636,0,0,0,0,0,XX,1,1,25000,,,false,0
0KFL24A,KFLZC8724NCD,936036,BSE,EQ,F,0KFL24A,BSE_EQ|936036,0,0,0,0,0,XX,1,1,25000,,,false,0
808LTICL24,LTICL8083524PVT,956259,BSE,EQ,F,808LTICL24,BSE_EQ|956259,0,0,0,0,0,XX,1,1,25000,,,false,0
960MMFSL24B,MMFSL96AAA28824PVT,950804,BSE,EQ,F,960MMFSL24B,BSE_EQ|950804,0,0,0,0,0,XX,1,1,25000,,,false,0
869KFC25,KFC8694425PVT,957888,BSE,EQ,F,869KFC25,BSE_EQ|957888,0,0,0,0,0,XX,4,1,25000,,,false,0
10FEL26,FEL1031326PVT,957889,BSE,EQ,F,10FEL26,BSE_EQ|957889,0,0,0,0,0,XX,1,1,25000,,,false,0
FELDVR,FUTURE ENTERPRISES LIMITED,570002,BSE,EQ,T,FELDVR,BSE_EQ|570002,0,0,0,0,0,XX,1,1,25000,,,false,152922
JISLDVREQS,JAIN IRRIGATION SYSTEMS LTD,570004,BSE,EQ,B,JISLDVREQS,BSE_EQ|570004,0,0,0,0,0,XX,1,5,25000,,,false,110656
SCAPDVR,STAMPEDE CAPITAL LIMITED,570005,BSE,EQ,B,SCAPDVR,BSE_EQ|570005,0,0,0,0,0,XX,1,1,25000,,,false,7267021
79PPL25,PPL79031025PVT,974277,BSE,EQ,F,79PPL25,BSE_EQ|974277,0,0,0,0,0,XX,1,1,25000,,,false,0
SUNLOC,SUNIL HEALTHCARE LTD,537253,BSE,EQ,XT,SUNLOC,BSE_EQ|537253,0,0,0,0,0,XX,1,5,25000,,,false,175378
RCIIND,RCI INDUSTRIES  TECHNOLOGIES,537254,BSE,EQ,X,RCIIND,BSE_EQ|537254,0,0,0,0,0,XX,1,1,25000,,,false,12669
SUYOG,SUYOG TELEMATICS LTD,537259,BSE,EQ,X,SUYOG,BSE_EQ|537259,0,0,0,0,0,XX,1,5,25000,,,false,63246
860P92226,P92286017326PVT,974279,BSE,EQ,F,860P92226,BSE_EQ|974279,0,0,0,0,0,XX,1,1,25000,,,false,0
364TB270423,364TB270423,804595,BSE,EQ,G,364TB270423,BSE_EQ|804595,0,0,0,0,0,XX,10,5,25000,,,false,0
881TFC25,TFC88191125PVT,952989,BSE,EQ,F,881TFC25,BSE_EQ|952989,0,0,0,0,0,XX,10,1,25000,,,false,0
995UPPCL27,UPPCL99531327PVT,974283,BSE,EQ,F,995UPPCL27,BSE_EQ|974283,0,0,0,0,0,XX,1,1,25000,,,false,0
NATHBIOGEN,NATH BIOGENES INDIA LTD,537291,BSE,EQ,B,NATHBIOGEN,BSE_EQ|537291,0,0,0,0,0,XX,1,5,25000,,,false,51091
AGRITECH,AGRI TECH INDIA LTD,537292,BSE,EQ,B,AGRITECH,BSE_EQ|537292,0,0,0,0,0,XX,1,5,25000,,,false,5042
1015AHL23,AHL101526423PVT,957901,BSE,EQ,F,1015AHL23,BSE_EQ|957901,0,0,0,0,0,XX,1,1,25000,,,false,0
935SEFL24,SEFL9358824NCDS,936056,BSE,EQ,F,935SEFL24,BSE_EQ|936056,0,0,0,0,0,XX,1,1,25000,,,false,0
866ICCL23,ICCL86625923NCD,936270,BSE,EQ,F,866ICCL23,BSE_EQ|936270,0,0,0,0,0,XX,1,1,25000,,,false,0
940SEFL24,SEFL9408824NCDS,936058,BSE,EQ,F,940SEFL24,BSE_EQ|936058,0,0,0,0,0,XX,1,1,25000,,,false,0
894BFL25A,BFL89471125PVT,952990,BSE,EQ,F,894BFL25A,BSE_EQ|952990,0,0,0,0,0,XX,1,1,25000,,,false,0
874RRVUN27,RRVUN87426327PVT,951899,BSE,EQ,F,874RRVUN27,BSE_EQ|951899,0,0,0,0,0,XX,1,1,25000,,,false,0
SARDAEN,SARDA ENERGY  MINERALS LTD,504614,BSE,EQ,A,SARDAEN,BSE_EQ|504614,0,0,0,0,0,XX,1,5,25000,,,false,864031
734PGCIL29,PGCIL73413729PVT,958896,BSE,EQ,F,734PGCIL29,BSE_EQ|958896,0,0,0,0,0,XX,1,1,25000,,,false,0
890IFSL28,IFSL89023428PVT,957905,BSE,EQ,F,890IFSL28,BSE_EQ|957905,0,0,0,0,0,XX,1000,1,25000,,,false,0
0SEFL24,SEFLZC8824NCDS,936060,BSE,EQ,F,0SEFL24,BSE_EQ|936060,0,0,0,0,0,XX,1,1,25000,,,false,0
CHEMTECH,CHEMTECH INDUSTRIAL VALVES LTD,537326,BSE,EQ,T,CHEMTECH,BSE_EQ|537326,0,0,0,0,0,XX,1,5,25000,,,false,275
NIEHSPJ,NIPPON INDIA MUTUAL FUND,542845,BSE,EQ,B,NIEHSPJ,BSE_EQ|542845,0,0,0,0,0,XX,1,1,25000,,,false,4142
91RCFL25,RCFL9128325PVT,957907,BSE,EQ,F,91RCFL25,BSE_EQ|957907,0,0,0,0,0,XX,1,1,25000,,,false,0
955SEFL27,SEFL9558827NCDS,936064,BSE,EQ,F,955SEFL27,BSE_EQ|936064,0,0,0,0,0,XX,1,1,25000,,,false,0
0SEFL27,SEFLZC8827NCDS,936066,BSE,EQ,F,0SEFL27,BSE_EQ|936066,0,0,0,0,0,XX,1,1,25000,,,false,0
9SCUFL32,SCUFL9220232PVT,973805,BSE,EQ,F,9SCUFL32,BSE_EQ|973805,0,0,0,0,0,XX,1,1,25000,,,false,0
182TB180523,182TB180523,804681,BSE,EQ,G,182TB180523,BSE_EQ|804681,0,0,0,0,0,XX,10,5,25000,,,false,0
0ALPHA25,ALPHAZC121125PVT,952992,BSE,EQ,F,0ALPHA25,BSE_EQ|952992,0,0,0,0,0,XX,10,1,25000,,,false,0
UNIABEXAL,UNI ABEX ALLOY PRODUCTS LTD,504605,BSE,EQ,X,UNIABEXAL,BSE_EQ|504605,0,0,0,0,0,XX,1,5,25000,,,false,384231
HCPO36MJDG,HDFC MUTUAL FUND  HDFC CAPITA,537378,BSE,EQ,F,HCPO36MJDG,BSE_EQ|537378,0,0,0,0,0,XX,1,1,25000,,,false,0
HCPO36MJDD,HDFC MUTUAL FUND  HDFC CAPITA,537379,BSE,EQ,F,HCPO36MJDD,BSE_EQ|537379,0,0,0,0,0,XX,1,1,25000,,,false,0
HCPO36MJRD,HDFC MUTUAL FUND  HDFC CAPITA,537381,BSE,EQ,F,HCPO36MJRD,BSE_EQ|537381,0,0,0,0,0,XX,1,1,25000,,,false,0
TAAZAINT,TAAZA INTERNATIONAL LTD,537392,BSE,EQ,X,TAAZAINT,BSE_EQ|537392,0,0,0,0,0,XX,1,5,25000,,,false,20550
BWLLTD,BWL LTD,504643,BSE,EQ,Y,BWLLTD,BSE_EQ|504643,0,0,0,0,0,XX,50,5,25000,,,false,0
STFC090910B,STFCJ211090925PVT,946998,BSE,EQ,F,STFC090910B,BSE_EQ|946998,0,0,0,0,0,XX,1,1,25000,,,false,0
BGWTATO,BHAGWATI AUTOCAST LTD,504646,BSE,EQ,XT,BGWTATO,BSE_EQ|504646,0,0,0,0,0,XX,1,5,25000,,,false,10795
880ICCL28,ICCL8802528PVT,957921,BSE,EQ,F,880ICCL28,BSE_EQ|957921,0,0,0,0,0,XX,10,1,25000,,,false,0
BOMBWIR,BOMBAY WIRE ROPES LTD,504648,BSE,EQ,X,BOMBWIR,BSE_EQ|504648,0,0,0,0,0,XX,1,5,25000,,,false,35100
845LTICL23A,LTICL84523623PVT,957923,BSE,EQ,F,845LTICL23A,BSE_EQ|957923,0,0,0,0,0,XX,1,1,25000,,,false,0
CHASBRT,CHASE BRIGHT STEEL LTD,504671,BSE,EQ,Y,CHASBRT,BSE_EQ|504671,0,0,0,0,0,XX,50,5,25000,,,false,0
364TB110523,364TB110523,804601,BSE,EQ,G,364TB110523,BSE_EQ|804601,0,0,0,0,0,XX,10,5,25000,,,false,0
NFXXV18DG,RELIANCE MUTUAL FUND RELIANCE,537459,BSE,EQ,F,NFXXV18DG,BSE_EQ|537459,0,0,0,0,0,XX,1,1,25000,,,false,0
NFHXXV18G,RELIANCE MUTUAL FUND RELIANCE,537463,BSE,EQ,F,NFHXXV18G,BSE_EQ|537463,0,0,0,0,0,XX,1,1,25000,,,false,0
GALADA,GALADA POWER  TELECOMMUNICATI,504697,BSE,EQ,Z,GALADA,BSE_EQ|504697,0,0,0,0,0,XX,1,1,25000,,,false,0
NIF100BEES,NIPPON INDIA ETF NIFTY 100,537483,BSE,EQ,B,NIF100BEES,BSE_EQ|537483,0,0,0,0,0,XX,1,1,25000,,,false,44081
IIFCLIDFSRI,IIFCL MUTUAL FUND INFRASTRUCTU,537488,BSE,EQ,F,IIFCLIDFSRI,BSE_EQ|537488,0,0,0,0,0,XX,1,1,25000,,,false,0
AGRIMONY,AGRIMONY COMMODITIES LTD,537492,BSE,EQ,MT,AGRIMONY,BSE_EQ|537492,0,0,0,0,0,XX,10000,1,25000,,,false,0
689REC25,REC68951125S1ANCD,935538,BSE,EQ,F,689REC25,BSE_EQ|935538,0,0,0,0,0,XX,1,1,25000,,,false,0
IIGSGOI2023,IIGSGOI2023,800238,BSE,EQ,G,IIGSGOI2023,BSE_EQ|800238,0,0,0,0,0,XX,10,5,25000,,,false,0
IBRIGST,INDIAN BRIGHT STEEL COLTD,504731,BSE,EQ,XT,IBRIGST,BSE_EQ|504731,0,0,0,0,0,XX,1,5,25000,,,false,6140
975AKCFL25,AKCFL97528625PVT,958067,BSE,EQ,F,975AKCFL25,BSE_EQ|958067,0,0,0,0,0,XX,10,1,25000,,,false,0
INDIANHUME,INDIAN HUME PIPE COLTD,504741,BSE,EQ,B,INDIANHUME,BSE_EQ|504741,0,0,0,0,0,XX,1,5,25000,,,false,736351
VIAANINDUS,VIAAN INDUSTRIES LIMITED,537524,BSE,EQ,Z,VIAANINDUS,BSE_EQ|537524,0,0,0,0,0,XX,1,1,25000,,,false,0
10UCL23,UCL108623PVT,959544,BSE,EQ,F,10UCL23,BSE_EQ|959544,0,0,0,0,0,XX,1,1,25000,,,false,0
804HDB26,HDBFSL80425226PVT,974325,BSE,EQ,F,804HDB26,BSE_EQ|974325,0,0,0,0,0,XX,1,1,25000,,,false,0
DENISCHEM,DENIS CHEM LAB LTD,537536,BSE,EQ,X,DENISCHEM,BSE_EQ|537536,0,0,0,0,0,XX,1,5,25000,,,false,411143
10KFL25,KFL107525NCDS,936096,BSE,EQ,F,10KFL25,BSE_EQ|936096,0,0,0,0,0,XX,1,1,25000,,,false,0
364TB180523,364TB180523,804604,BSE,EQ,G,364TB180523,BSE_EQ|804604,0,0,0,0,0,XX,10,5,25000,,,false,0
1360IKFFL28,IKFFL1YEARSBIMCLR28428PVT,974327,BSE,EQ,F,1360IKFFL28,BSE_EQ|974327,0,0,0,0,0,XX,1,1,25000,,,false,0
0KFL25,KFLZC7525NCDS,936098,BSE,EQ,F,0KFL25,BSE_EQ|936098,0,0,0,0,0,XX,1,1,25000,,,false,0
INVPRECQ,INVESTMENT  PRECISION CASTING,504786,BSE,EQ,X,INVPRECQ,BSE_EQ|504786,0,0,0,0,0,XX,1,5,25000,,,false,425677
NFXXV20DD,RELIANCE MUTUAL FUNDRELIANCE,537560,BSE,EQ,F,NFXXV20DD,BSE_EQ|537560,0,0,0,0,0,XX,1,1,25000,,,false,0
